tag_id,name,human_category,category,count,wd14index,ticks
422389,cyndaquil,05_CHARACTER,4,1263,9584,0
1631068,johnston_(kancolle),05_CHARACTER,4,1263,9585,0
11052,maebara_keiichi,05_CHARACTER,4,1262,9586,0
1814893,magical_mirai_miku,05_CHARACTER,4,1262,9587,0
1567149,ootori_emu,05_CHARACTER,4,1259,9588,0
464855,sailor_venus,05_CHARACTER,4,1257,9589,0
445845,charmander,05_CHARACTER,4,1256,9590,0
1299395,amanogawa_kirara,05_CHARACTER,4,1256,9591,0
1814441,arlecchino_(genshin_impact),05_CHARACTER,4,1254,9592,0
1477331,osaki_tenka,05_CHARACTER,4,1252,9593,0
1594449,kashino_(azur_lane),05_CHARACTER,4,1252,9594,0
554323,may_(guilty_gear),05_CHARACTER,4,1250,9595,0
421102,minna-dietlinde_wilcke,05_CHARACTER,4,1250,9596,0
618147,honma_meiko,05_CHARACTER,4,1250,9597,0
1459180,kazano_hiori,05_CHARACTER,4,1250,9598,0
1696728,rydia_(ff4),05_CHARACTER,4,1249,9599,0
1447775,katou_asuka,05_CHARACTER,4,1248,9600,0
1520852,hozuki_momiji,05_CHARACTER,4,1248,9601,0
1282191,hoshino_fumina,05_CHARACTER,4,1247,9602,0
1481030,caenis_(fate),05_CHARACTER,4,1247,9603,0
1972693,shiori_novella,05_CHARACTER,4,1247,9604,0
1472521,medea_(fate),05_CHARACTER,4,1246,9605,0
1305388,namazuo_toushirou,05_CHARACTER,4,1245,9606,0
2060124,marcille_donato,05_CHARACTER,4,1245,9607,0
1682879,seia_(blue_archive),05_CHARACTER,4,1245,9608,0
1406070,jaguar_(kemono_friends),05_CHARACTER,4,1240,9609,0
459048,momozono_love,05_CHARACTER,4,1238,9610,0
633741,furutani_himawari,05_CHARACTER,4,1238,9611,0
713156,hoshimiya_ichigo,05_CHARACTER,4,1238,9612,0
1842585,alear_(fire_emblem),05_CHARACTER,4,1237,9613,0
597205,silica,05_CHARACTER,4,1236,9614,0
1627521,boudica_(fate),05_CHARACTER,4,1235,9615,0
1645008,smart_falcon_(umamusume),05_CHARACTER,4,1235,9616,0
1810886,dehya_(genshin_impact),05_CHARACTER,4,1234,9617,0
566644,blaze_the_cat,05_CHARACTER,4,1233,9618,0
1933147,murasaki_shion_(1st_costume),05_CHARACTER,4,1232,9619,0
7459,white_mage,05_CHARACTER,4,1231,9620,0
501746,shadow_the_hedgehog,05_CHARACTER,4,1231,9621,0
464856,sailor_mars,05_CHARACTER,4,1230,9622,0
1232066,armin_arlert,05_CHARACTER,4,1230,9623,0
1462463,arisugawa_natsuha,05_CHARACTER,4,1228,9624,0
1567160,akiyama_mizuki,05_CHARACTER,4,1227,9625,0
1349627,saitama_(one-punch_man),05_CHARACTER,4,1226,9626,0
1292110,shidare_hotaru,05_CHARACTER,4,1226,9627,0
1654888,tenkyuu_chimata,05_CHARACTER,4,1226,9628,0
1631536,hilichurl_(genshin_impact),05_CHARACTER,4,1224,9629,0
445831,green_(pokemon),05_CHARACTER,4,1219,9630,0
1603873,mountain_(arknights),05_CHARACTER,4,1218,9631,0
1402193,nanachi_(made_in_abyss),05_CHARACTER,4,1217,9632,0
1514243,shigure_ui_(vtuber),05_CHARACTER,4,1217,9633,0
1564800,moona_hoshinova,05_CHARACTER,4,1217,9634,0
544078,lucas_(pokemon),05_CHARACTER,4,1216,9635,0
1305386,honebami_toushirou,05_CHARACTER,4,1216,9636,0
1125853,enkidu_(fate),05_CHARACTER,4,1215,9637,0
618301,ivan_karelin,05_CHARACTER,4,1215,9638,0
1933142,kazama_iroha_(1st_costume),05_CHARACTER,4,1215,9639,0
1594283,shinano_(azur_lane),05_CHARACTER,4,1214,9640,0
1622926,akane_(blue_archive),05_CHARACTER,4,1214,9641,0
1761329,sprigatito,05_CHARACTER,4,1214,9642,0
1644995,meisho_doto_(umamusume),05_CHARACTER,4,1214,9643,0
533539,kohaku_(tsukihime),05_CHARACTER,4,1212,9644,0
1536880,zara_(azur_lane),05_CHARACTER,4,1209,9645,0
8760,kusanagi_motoko,05_CHARACTER,4,1208,9646,0
564326,nakamura_yuri,05_CHARACTER,4,1208,9647,0
1631180,mikuma_(kancolle),05_CHARACTER,4,1208,9648,0
1856034,backbeako,05_CHARACTER,4,1206,9649,0
1571010,takasaki_yuu,05_CHARACTER,4,1206,9650,0
1333583,kozakura_marry,05_CHARACTER,4,1205,9651,0
1617664,rosaria_(genshin_impact),05_CHARACTER,4,1204,9652,0
1561721,ichikawa_hinana,05_CHARACTER,4,1203,9653,0
1233044,yuuki_haru,05_CHARACTER,4,1202,9654,0
1288043,pipimi,05_CHARACTER,4,1202,9655,0
1303946,midare_toushirou,05_CHARACTER,4,1201,9656,0
1533343,bede_(pokemon),05_CHARACTER,4,1201,9657,0
1560602,kyouka_(princess_connect!),05_CHARACTER,4,1201,9658,0
528478,sabrina_(pokemon),05_CHARACTER,4,1200,9659,0
1630717,hatsushimo_(kancolle),05_CHARACTER,4,1199,9660,0
1436151,uzaki_hana,05_CHARACTER,4,1199,9661,0
1515913,reines_el-melloi_archisorte,05_CHARACTER,4,1198,9662,0
375278,tohsaka_tokiomi,05_CHARACTER,4,1197,9663,0
1572402,xiangling_(genshin_impact),05_CHARACTER,4,1197,9664,0
1624311,nagi_(kannagi),05_CHARACTER,4,1196,9665,0
1401930,nemoto_hina,05_CHARACTER,4,1196,9666,0
1538944,sussurro_(arknights),05_CHARACTER,4,1195,9667,0
1630538,chitose_(kancolle),05_CHARACTER,4,1192,9668,0
1631019,i-26_(kancolle),05_CHARACTER,4,1192,9669,0
1541815,rabbit_yukine,05_CHARACTER,4,1191,9670,0
1933109,amane_kanata_(1st_costume),05_CHARACTER,4,1191,9671,0
425769,leafeon,05_CHARACTER,4,1190,9672,0
1405299,emperor_penguin_(kemono_friends),05_CHARACTER,4,1190,9673,0
1682889,wakamo_(blue_archive),05_CHARACTER,4,1190,9674,0
402795,meowth,05_CHARACTER,4,1189,9675,0
1391739,karna_(fate),05_CHARACTER,4,1189,9676,0
1631518,zara_(kancolle),05_CHARACTER,4,1189,9677,0
1239071,tsukuyomi_shirabe,05_CHARACTER,4,1188,9678,0
1496142,minamoto_sakura,05_CHARACTER,4,1188,9679,0
375868,kururugi_suzaku,05_CHARACTER,4,1187,9680,0
1277829,sento_isuzu,05_CHARACTER,4,1187,9681,0
1639062,haruna_kai_ni_(kancolle),05_CHARACTER,4,1187,9682,0
1334050,frisk_(undertale),05_CHARACTER,4,1185,9683,0
1431995,minamoto_no_raikou_(swimsuit_lancer)_(fate),05_CHARACTER,4,1184,9684,0
1487055,sasaki_saku,05_CHARACTER,4,1184,9685,0
712140,kawashima_momo,05_CHARACTER,4,1183,9686,0
1229728,kitazawa_shiho,05_CHARACTER,4,1183,9687,0
1247199,braixen,05_CHARACTER,4,1183,9688,0
176593,takeba_yukari,05_CHARACTER,4,1182,9689,0
1242334,ta-class_battleship,05_CHARACTER,4,1181,9690,0
1600783,ryoumen_sukuna_(jujutsu_kaisen),05_CHARACTER,4,1180,9691,0
1886373,sora_harewataru,05_CHARACTER,4,1179,9692,0
10145,tsuruya,05_CHARACTER,4,1178,9693,0
420502,guido_mista,05_CHARACTER,4,1178,9694,0
1630667,fumizuki_(kancolle),05_CHARACTER,4,1177,9695,0
745262,celestia_ludenberg,05_CHARACTER,4,1174,9696,0
1625351,eimi_(blue_archive),05_CHARACTER,4,1173,9697,0
528716,yui_(angel_beats!),05_CHARACTER,4,1170,9698,0
7566,kamikita_komari,05_CHARACTER,4,1169,9699,0
485033,sora_(kingdom_hearts),05_CHARACTER,4,1167,9700,0
1055501,micaiah_(fire_emblem),05_CHARACTER,4,1167,9701,0
1630715,hatsukaze_(kancolle),05_CHARACTER,4,1167,9702,0
1305416,saniwa_(touken_ranbu),05_CHARACTER,4,1167,9703,0
1495229,mizuno_ai,05_CHARACTER,4,1167,9704,0
1630536,chikuma_(kancolle),05_CHARACTER,4,1165,9705,0
1667213,m200_(girls'_frontline),05_CHARACTER,4,1165,9706,0
1242336,ru-class_battleship,05_CHARACTER,4,1163,9707,0
1246940,matoba_risa,05_CHARACTER,4,1163,9708,0
1732814,kongou_kai_ni_(kancolle),05_CHARACTER,4,1163,9709,0
1522347,suzuhara_lulu,05_CHARACTER,4,1163,9710,0
396070,watatsuki_no_toyohime,05_CHARACTER,4,1162,9711,0
1638054,fu_hua_(herrscher_of_sentience),05_CHARACTER,4,1162,9712,0
1644984,fine_motion_(umamusume),05_CHARACTER,4,1162,9713,0
1607439,arjuna_(fate),05_CHARACTER,4,1161,9714,0
1631106,kazagumo_(kancolle),05_CHARACTER,4,1161,9715,0
1548047,vikala_(granblue_fantasy),05_CHARACTER,4,1160,9716,0
1440644,inuyama_aoi,05_CHARACTER,4,1159,9717,0
1630728,hayasui_(kancolle),05_CHARACTER,4,1158,9718,0
1714815,himari_(blue_archive),05_CHARACTER,4,1157,9719,0
1799880,nemona_(pokemon),05_CHARACTER,4,1157,9720,0
1971284,koharu_(swimsuit)_(blue_archive),05_CHARACTER,4,1156,9721,0
1629448,passionlip_(fate),05_CHARACTER,4,1155,9722,0
1440247,yamashiro_(azur_lane),05_CHARACTER,4,1155,9723,0
1781047,artoria_pendragon_(alter_swimsuit_rider)_(second_ascension)_(fate),05_CHARACTER,4,1155,9724,0
1452674,frankenstein's_monster_(fate),05_CHARACTER,4,1154,9725,0
1631088,kako_(kancolle),05_CHARACTER,4,1154,9726,0
1962844,neuvillette_(genshin_impact),05_CHARACTER,4,1154,9727,0
12212,kurosaki_ichigo,05_CHARACTER,4,1153,9728,0
1448421,pearl_(splatoon),05_CHARACTER,4,1153,9729,0
1933196,ouro_kronii_(1st_costume),05_CHARACTER,4,1152,9730,0
6000,baiken,05_CHARACTER,4,1151,9731,0
394620,yuuki_mikan,05_CHARACTER,4,1150,9732,0
592339,tepig,05_CHARACTER,4,1150,9733,0
1760945,kuki_shinobu,05_CHARACTER,4,1149,9734,0
688842,leon_s._kennedy,05_CHARACTER,4,1147,9735,0
1362417,elaina_(majo_no_tabitabi),05_CHARACTER,4,1147,9736,0
1527167,azura_(fire_emblem),05_CHARACTER,4,1146,9737,0
8305,tomoe_hotaru,05_CHARACTER,4,1144,9738,0
701392,mioda_ibuki,05_CHARACTER,4,1140,9739,0
1629357,medb_(fate),05_CHARACTER,4,1139,9740,0
1366296,popplio,05_CHARACTER,4,1138,9741,0
1806082,nonomi_(swimsuit)_(blue_archive),05_CHARACTER,4,1138,9742,0
661692,dante_(devil_may_cry),05_CHARACTER,4,1137,9743,0
87514,cure_black,05_CHARACTER,4,1136,9744,0
1489783,carpaccio_(girls_und_panzer),05_CHARACTER,4,1135,9745,0
466365,mega_man_(character),05_CHARACTER,4,1132,9746,0
1292965,jirou_kyouka,05_CHARACTER,4,1132,9747,0
1631246,nowaki_(kancolle),05_CHARACTER,4,1132,9748,0
1660217,lucoa_(maidragon),05_CHARACTER,4,1132,9749,0
1932167,caelus_(honkai:_star_rail),05_CHARACTER,4,1131,9750,0
1629366,xuangzang_sanzang_(fate),05_CHARACTER,4,1130,9751,0
1513843,grookey,05_CHARACTER,4,1128,9752,0
1645009,super_creek_(umamusume),05_CHARACTER,4,1128,9753,0
1644996,mejiro_dober_(umamusume),05_CHARACTER,4,1125,9754,0
8896,backbeard,05_CHARACTER,4,1124,9755,0
472786,america_(hetalia),05_CHARACTER,4,1123,9756,0
1645001,narita_taishin_(umamusume),05_CHARACTER,4,1123,9757,0
1589903,yin_(darker_than_black),05_CHARACTER,4,1122,9758,0
1631147,littorio_(kancolle),05_CHARACTER,4,1122,9759,0
1598866,sucrose_(genshin_impact),05_CHARACTER,4,1121,9760,0
438329,torchic,05_CHARACTER,4,1120,9761,0
379900,squall_leonhart,05_CHARACTER,4,1120,9762,0
12213,matsumoto_rangiku,05_CHARACTER,4,1118,9763,0
1334378,albedo_(overlord),05_CHARACTER,4,1118,9764,0
1646463,gwen_(league_of_legends),05_CHARACTER,4,1117,9765,0
15312,millia_rage,05_CHARACTER,4,1116,9766,0
1572599,rosmontis_(arknights),05_CHARACTER,4,1116,9767,0
502557,nu-13,05_CHARACTER,4,1114,9768,0
1846972,lucy_(cyberpunk),05_CHARACTER,4,1113,9769,0
630836,huang_baoling,05_CHARACTER,4,1112,9770,0
1606545,diona_(genshin_impact),05_CHARACTER,4,1111,9771,0
1684742,t.m._opera_o_(umamusume),05_CHARACTER,4,1111,9772,0
1230568,isabelle_(animal_crossing),05_CHARACTER,4,1110,9773,0
1573025,isekai_joucho,05_CHARACTER,4,1110,9774,0
461046,killua_zoldyck,05_CHARACTER,4,1108,9775,0
378066,chris_redfield,05_CHARACTER,4,1108,9776,0
601489,maizono_sayaka,05_CHARACTER,4,1108,9777,0
1631192,mochizuki_(kancolle),05_CHARACTER,4,1108,9778,0
1631437,tsushima_(kancolle),05_CHARACTER,4,1108,9779,0
717859,nate_(pokemon),05_CHARACTER,4,1108,9780,0
1295903,pharah_(overwatch),05_CHARACTER,4,1107,9781,0
1906527,kieran_(pokemon),05_CHARACTER,4,1107,9782,0
1304228,izumi-no-kami_kanesada,05_CHARACTER,4,1105,9783,0
1551455,silence_(arknights),05_CHARACTER,4,1105,9784,0
550750,cure_sunshine,05_CHARACTER,4,1104,9785,0
1627153,medjed_(fate),05_CHARACTER,4,1104,9786,0
1720788,lynette_(genshin_impact),05_CHARACTER,4,1104,9787,0
654355,kazanari_tsubasa,05_CHARACTER,4,1103,9788,0
1478568,merlin_(fate),05_CHARACTER,4,1103,9789,0
1926018,luo_xiaohei,05_CHARACTER,4,1102,9790,0
1611905,hoshino_ruby,05_CHARACTER,4,1102,9791,0
715313,marth_(fire_emblem),05_CHARACTER,4,1101,9792,0
711467,kamukura_izuru,05_CHARACTER,4,1101,9793,0
1319288,yoroizuka_mizore,05_CHARACTER,4,1101,9794,0
1343724,miyamizu_mitsuha,05_CHARACTER,4,1101,9795,0
1280966,kaneki_ken,05_CHARACTER,4,1099,9796,0
1500657,hayasaka_ai,05_CHARACTER,4,1098,9797,0
1557434,ceobe_(arknights),05_CHARACTER,4,1098,9798,0
1281721,slaine_troyard,05_CHARACTER,4,1095,9799,0
1631396,takanami_(kancolle),05_CHARACTER,4,1095,9800,0
435392,boa_hancock,05_CHARACTER,4,1093,9801,0
597292,fujisaki_chihiro,05_CHARACTER,4,1093,9802,0
1978848,a2_(nier:automata),05_CHARACTER,4,1093,9803,0
503437,eve_(elsword),05_CHARACTER,4,1092,9804,0
423518,berserker_(fate/zero),05_CHARACTER,4,1090,9805,0
657796,cure_beauty,05_CHARACTER,4,1089,9806,0
628333,yumi_(senran_kagura),05_CHARACTER,4,1089,9807,0
1509864,prinz_eugen_(unfading_smile)_(azur_lane),05_CHARACTER,4,1089,9808,0
1447393,alina_gray,05_CHARACTER,4,1089,9809,0
1797173,hyakumantenbara_salome,05_CHARACTER,4,1089,9810,0
1246632,monomi_(danganronpa),05_CHARACTER,4,1088,9811,0
1572071,justice_(helltaker),05_CHARACTER,4,1086,9812,0
1799499,neru_(bunny)_(blue_archive),05_CHARACTER,4,1085,9813,0
1631040,intrepid_(kancolle),05_CHARACTER,4,1084,9814,0
1292136,raphtalia,05_CHARACTER,4,1083,9815,0
1829693,florian_(pokemon),05_CHARACTER,4,1083,9816,0
532519,cure_blossom,05_CHARACTER,4,1082,9817,0
1552816,blaze_(arknights),05_CHARACTER,4,1082,9818,0
1591636,goh_(pokemon),05_CHARACTER,4,1082,9819,0
1177793,katou_megumi,05_CHARACTER,4,1079,9820,0
743241,racing_miku,05_CHARACTER,4,1077,9821,0
1657250,finana_ryugu,05_CHARACTER,4,1077,9822,0
15840,kos-mos,05_CHARACTER,4,1076,9823,0
596161,steven_stone,05_CHARACTER,4,1076,9824,0
1524996,ifrit_(arknights),05_CHARACTER,4,1075,9825,0
1515527,izumi_mei,05_CHARACTER,4,1075,9826,0
705643,ib_(ib),05_CHARACTER,4,1073,9827,0
1316824,spider-gwen,05_CHARACTER,4,1073,9828,0
464858,sailor_jupiter,05_CHARACTER,4,1072,9829,0
14569,jill_valentine,05_CHARACTER,4,1072,9830,0
428743,estellise_sidos_heurassein,05_CHARACTER,4,1072,9831,0
1252365,calem_(pokemon),05_CHARACTER,4,1071,9832,0
1387115,scathach_(swimsuit_assassin)_(fate),05_CHARACTER,4,1069,9833,0
1519338,nursery_rhyme_(fate),05_CHARACTER,4,1068,9834,0
1241962,kishinami_hakuno_(female),05_CHARACTER,4,1067,9835,0
1591011,nia_(blade)_(xenoblade),05_CHARACTER,4,1067,9836,0
664409,sajo_yukimi,05_CHARACTER,4,1064,9837,0
1243761,tsukumo_yatsuhashi,05_CHARACTER,4,1064,9838,0
416695,uryuu_ryuunosuke,05_CHARACTER,4,1062,9839,0
1412049,mitake_ran,05_CHARACTER,4,1062,9840,0
1525261,platinum_(arknights),05_CHARACTER,4,1062,9841,0
1840092,anis_(nikke),05_CHARACTER,4,1062,9842,0
7583,fukuzawa_yumi,05_CHARACTER,4,1061,9843,0
186196,winry_rockbell,05_CHARACTER,4,1061,9844,0
1155353,kars_(jojo),05_CHARACTER,4,1060,9845,0
445935,flareon,05_CHARACTER,4,1060,9846,0
1403111,sucy_manbavaran,05_CHARACTER,4,1060,9847,0
1229730,makabe_mizuki,05_CHARACTER,4,1059,9848,0
1455448,nagato_(azur_lane),05_CHARACTER,4,1059,9849,0
1533061,bernadetta_von_varley,05_CHARACTER,4,1059,9850,0
1579977,cheshire_(azur_lane),05_CHARACTER,4,1059,9851,0
376498,zidane_tribal,05_CHARACTER,4,1058,9852,0
436529,toon_link,05_CHARACTER,4,1058,9853,0
664191,tada_riina,05_CHARACTER,4,1058,9854,0
1634596,hoshino_aquamarine,05_CHARACTER,4,1058,9855,0
1350177,violet_evergarden,05_CHARACTER,4,1056,9856,0
1531303,swire_(arknights),05_CHARACTER,4,1056,9857,0
1447950,nearl_(arknights),05_CHARACTER,4,1053,9858,0
422393,jirachi,05_CHARACTER,4,1052,9859,0
628623,sorceress_(dragon's_crown),05_CHARACTER,4,1052,9860,0
1420954,nakasu_kasumi,05_CHARACTER,4,1051,9861,0
9687,kula_diamond,05_CHARACTER,4,1049,9862,0
587354,lux_(league_of_legends),05_CHARACTER,4,1049,9863,0
1631276,roma_(kancolle),05_CHARACTER,4,1049,9864,0
439063,rachel_alucard,05_CHARACTER,4,1048,9865,0
701163,kisaragi_shintarou,05_CHARACTER,4,1048,9866,0
1423942,eris_greyrat,05_CHARACTER,4,1048,9867,0
437349,garchomp,05_CHARACTER,4,1045,9868,0
1341416,ferry_(granblue_fantasy),05_CHARACTER,4,1045,9869,0
1344209,roxy_migurdia,05_CHARACTER,4,1045,9870,0
1534941,claude_von_riegan,05_CHARACTER,4,1045,9871,0
1722586,abigail_williams_(traveling_outfit)_(fate),05_CHARACTER,4,1045,9872,0
464824,hinaichigo,05_CHARACTER,4,1044,9873,0
526169,trunks_(dragon_ball),05_CHARACTER,4,1042,9874,0
1766156,astolfo_(sailor_paladin)_(fate),05_CHARACTER,4,1042,9875,0
1366290,okumura_haru,05_CHARACTER,4,1040,9876,0
382261,subaru_nakajima,05_CHARACTER,4,1039,9877,0
1631530,collei_(genshin_impact),05_CHARACTER,4,1039,9878,0
1645715,zero_(mega_man),05_CHARACTER,4,1038,9879,0
1933137,nakiri_ayame_(1st_costume),05_CHARACTER,4,1038,9880,0
1443456,takeda_harumi_(shiromanta),05_CHARACTER,4,1037,9881,0
1285741,suzukaze_aoba,05_CHARACTER,4,1036,9882,0
1667166,ro635_(girls'_frontline),05_CHARACTER,4,1036,9883,0
1790620,clumsy_nun_(diva),05_CHARACTER,4,1036,9884,0
1646030,daitaku_helios_(umamusume),05_CHARACTER,4,1036,9885,0
402521,meta_knight,05_CHARACTER,4,1035,9886,0
12099,komaki_manaka,05_CHARACTER,4,1034,9887,0
1583984,kino_(kino_no_tabi),05_CHARACTER,4,1034,9888,0
1314604,sakurajima_mai,05_CHARACTER,4,1034,9889,0
1241333,sanageyama_uzu,05_CHARACTER,4,1032,9890,0
1533059,dorothea_arnault,05_CHARACTER,4,1031,9891,0
436841,raven_(dc),05_CHARACTER,4,1029,9892,0
1733431,murasame_kai_ni_(kancolle),05_CHARACTER,4,1029,9893,0
13066,okazaki_yumemi,05_CHARACTER,4,1028,9894,0
567695,cheren_(pokemon),05_CHARACTER,4,1027,9895,0
1318266,clarisse_(granblue_fantasy),05_CHARACTER,4,1027,9896,0
1479891,rimuru_tempest,05_CHARACTER,4,1027,9897,0
1631064,jingei_(kancolle),05_CHARACTER,4,1027,9898,0
1304904,horikawa_kunihiro,05_CHARACTER,4,1025,9899,0
378317,garnet_til_alexandros_xvii,05_CHARACTER,4,1024,9900,0
605171,kujou_karen,05_CHARACTER,4,1024,9901,0
1351075,yunyun_(konosuba),05_CHARACTER,4,1024,9902,0
1627618,king_hassan_(fate),05_CHARACTER,4,1023,9903,0
1606513,len_(tsukihime),05_CHARACTER,4,1022,9904,0
474262,slime_(dragon_quest),05_CHARACTER,4,1020,9905,0
385133,ushiromiya_maria,05_CHARACTER,4,1020,9906,0
1645010,sweep_tosho_(umamusume),05_CHARACTER,4,1020,9907,0
981832,guts_(berserk),05_CHARACTER,4,1019,9908,0
1410354,purah,05_CHARACTER,4,1019,9909,0
1925037,protagonist_3_(housamo),05_CHARACTER,4,1019,9910,0
1593833,crewmate_(among_us),05_CHARACTER,4,1019,9911,0
1684882,florence_nightingale_(trick_or_treatment)_(fate),05_CHARACTER,4,1018,9912,0
1524346,pramanix_(arknights),05_CHARACTER,4,1018,9913,0
1631480,yamagumo_(kancolle),05_CHARACTER,4,1017,9914,0
378846,tenjouin_asuka,05_CHARACTER,4,1015,9915,0
429524,mudkip,05_CHARACTER,4,1015,9916,0
1506004,amagi_(azur_lane),05_CHARACTER,4,1015,9917,0
717654,kiriya_aoi,05_CHARACTER,4,1014,9918,0
1630474,akitsushima_(kancolle),05_CHARACTER,4,1014,9919,0
1566087,yoisaki_kanade,05_CHARACTER,4,1014,9920,0
1827586,blade_(honkai:_star_rail),05_CHARACTER,4,1014,9921,0
1537880,dimitri_alexandre_blaiddyd,05_CHARACTER,4,1013,9922,0
354942,alphonse_elric,05_CHARACTER,4,1012,9923,0
716728,kitashirakawa_tamako,05_CHARACTER,4,1012,9924,0
1432652,jack-o'_valentine,05_CHARACTER,4,1012,9925,0
252261,godzilla,05_CHARACTER,4,1012,9926,0
657791,cure_happy,05_CHARACTER,4,1010,9927,0
480039,manabe_nodoka,05_CHARACTER,4,1009,9928,0
713607,sawa_azusa,05_CHARACTER,4,1009,9929,0
539676,taneshima_popura,05_CHARACTER,4,1008,9930,0
1340376,murata_himeko,05_CHARACTER,4,1008,9931,0
1442307,ichigo_(darling_in_the_franxx),05_CHARACTER,4,1007,9932,0
1660762,new_jersey_(azur_lane),05_CHARACTER,4,1007,9933,0
383404,ibuki_fuuko,05_CHARACTER,4,1006,9934,0
376441,arle_nadja,05_CHARACTER,4,1006,9935,0
431436,momo_velia_deviluke,05_CHARACTER,4,1006,9936,0
628849,yuuki_(sao),05_CHARACTER,4,1006,9937,0
1489740,aki_rosenthal,05_CHARACTER,4,1006,9938,0
472784,japan_(hetalia),05_CHARACTER,4,1005,9939,0
1459805,yukoku_kiriko,05_CHARACTER,4,1005,9940,0
1611382,pavolia_reine,05_CHARACTER,4,1005,9941,0
1701951,arataki_itto,05_CHARACTER,4,1005,9942,0
461883,chikorita,05_CHARACTER,4,1004,9943,0
487246,araragi_karen,05_CHARACTER,4,1004,9944,0
1600590,haruka_(blue_archive),05_CHARACTER,4,1004,9945,0
423041,rouge_the_bat,05_CHARACTER,4,1003,9946,0
1496206,kuzuha_(nijisanji),05_CHARACTER,4,1003,9947,0
1754603,mio_(xenoblade),05_CHARACTER,4,1003,9948,0
657794,cure_march,05_CHARACTER,4,1001,9949,0
664614,ryuzaki_kaoru,05_CHARACTER,4,1001,9950,0
1275005,ousaka_shizuku,05_CHARACTER,4,1001,9951,0
1783064,miyamoto_musashi_(swimsuit_berserker)_(second_ascension)_(fate),05_CHARACTER,4,1001,9952,0
594282,cure_melody,05_CHARACTER,4,1000,9953,0
688703,miia_(monster_musume),05_CHARACTER,4,999,9954,0
1560517,utage_(arknights),05_CHARACTER,4,998,9955,0
1323324,yuna_(ff10),05_CHARACTER,4,994,9956,0
1404598,ilulu_(maidragon),05_CHARACTER,4,994,9957,0
1479271,rengoku_kyoujurou,05_CHARACTER,4,994,9958,0
1706188,ame-chan_(needy_girl_overdose),05_CHARACTER,4,994,9959,0
286,kooh,05_CHARACTER,4,993,9960,0
439615,misaka_imouto,05_CHARACTER,4,993,9961,0
691588,pit_(kid_icarus),05_CHARACTER,4,993,9962,0
534615,tails_(sonic),05_CHARACTER,4,993,9963,0
12095,aozaki_aoko,05_CHARACTER,4,992,9964,0
1257905,shirayuki_hime,05_CHARACTER,4,992,9965,0
1767936,cu_chulainn_alter_(fate),05_CHARACTER,4,992,9966,0
717540,yotsuba_alice,05_CHARACTER,4,991,9967,0
1933174,shirogane_noel_(1st_costume),05_CHARACTER,4,991,9968,0
1567150,kusanagi_nene,05_CHARACTER,4,989,9969,0
1783170,meltryllis_(swimsuit_lancer)_(first_ascension)_(fate),05_CHARACTER,4,988,9970,0
1967582,justice_task_force_member_(blue_archive),05_CHARACTER,4,988,9971,0
1569872,yuuki_(princess_connect!),05_CHARACTER,4,987,9972,0
2026878,ishmael_(project_moon),05_CHARACTER,4,987,9973,0
12093,tohno_shiki,05_CHARACTER,4,986,9974,0
1554751,damian_desmond,05_CHARACTER,4,986,9975,0
1567152,kamishiro_rui,05_CHARACTER,4,986,9976,0
533538,hisui_(tsukihime),05_CHARACTER,4,985,9977,0
482492,tendou_akane,05_CHARACTER,4,985,9978,0
420074,izayoi_aki,05_CHARACTER,4,985,9979,0
2026769,employee_(project_moon),05_CHARACTER,4,985,9980,0
381743,yumehara_nozomi,05_CHARACTER,4,984,9981,0
1515002,aisha_landar,05_CHARACTER,4,984,9982,0
1387746,yuri_plisetsky,05_CHARACTER,4,984,9983,0
1405056,lion_(kemono_friends),05_CHARACTER,4,983,9984,0
1560591,yui_(princess_connect!),05_CHARACTER,4,983,9985,0
1285682,iroha_(samurai_spirits),05_CHARACTER,4,982,9986,0
1627134,euryale_(fate),05_CHARACTER,4,981,9987,0
1254335,marie_rose,05_CHARACTER,4,980,9988,0
1435684,merlin_(fate/prototype),05_CHARACTER,4,979,9989,0
676594,lulu_(league_of_legends),05_CHARACTER,4,978,9990,0
1222099,nanao_yuriko,05_CHARACTER,4,976,9991,0
1290263,danua,05_CHARACTER,4,976,9992,0
1631002,hornet_(kancolle),05_CHARACTER,4,975,9993,0
1319289,kasaki_nozomi,05_CHARACTER,4,973,9994,0
1456824,nekomusume_(gegege_no_kitarou_6),05_CHARACTER,4,972,9995,0
1629433,annie_leonhart,05_CHARACTER,4,972,9996,0
50896,pichu,05_CHARACTER,4,971,9997,0
438937,spider-man,05_CHARACTER,4,970,9998,0
1571004,shibuya_kanon,05_CHARACTER,4,970,9999,0
1303902,miss_cloud,05_CHARACTER,4,969,10000,0
665521,ogata_chieri,05_CHARACTER,4,968,10001,0
1572068,cerberus_(helltaker),05_CHARACTER,4,968,10002,0
1700488,enna_alouette,05_CHARACTER,4,968,10003,0
420577,shampoo_(ranma_1/2),05_CHARACTER,4,967,10004,0
472787,united_kingdom_(hetalia),05_CHARACTER,4,967,10005,0
663434,kohinata_miho,05_CHARACTER,4,967,10006,0
401814,saotome_alto,05_CHARACTER,4,966,10007,0
662826,himejima_akeno,05_CHARACTER,4,966,10008,0
1762549,mordred_(memories_at_trifas)_(fate),05_CHARACTER,4,966,10009,0
1472931,y'shtola_rhul,05_CHARACTER,4,965,10010,0
